,Unnamed: 0,data_id,event_date,year,time_precision,event_type,actor1,actor1_type,actor2,actor2_type,interaction_type,region1,region2,region3,location,latitude,longitude,geo_precision,fatalities,Month,Day
2280,2280,1445026,2016/8/4,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maban,Renk,Liang,9.87,33.65,1,4,8,4
2281,2281,1445071,2016/8/3,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Jonglei,Bor South,Makuac,Bor,6.2144,31.562,1,0,8,3
2282,2282,1445072,2016/8/3,2016,2,Violence against civilians,Pakam Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Lakes,Rumbek North,Rup,Maper,7.7,29.6667,2,3,8,3
2283,2283,1445069,2016/8/3,2016,2,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,0,8,3
2284,2284,1445070,2016/8/3,2016,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Luakpiny/Nasir,,Nasir,8.6,33.0667,1,0,8,3
2285,2285,1594105,2016/8/2,2016,1,Strategic development,Government of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Udici,Ngoribo_b,7.693,27.9027,1,0,8,2
2286,2286,1445200,2016/8/1,2016,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Leer,Thonyor,Thonyor,8.22,30.22,1,1,8,1
2287,2287,1445201,2016/8/1,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Leer,Thonyor,Pilling,8.26,30.2,1,0,8,1
2288,2288,1445202,2016/8/1,2016,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Luakpiny/Nasir,,Nasir,8.6,33.0667,1,0,8,1
2289,2289,1445203,2016/8/1,2016,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Leer,Haat,Adok,8.19,30.32,1,0,8,1
2290,2290,1445270,2016/7/31,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Unidentified Armed Group (Sudan),Political militia,13,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,5,7,31
2291,2291,1445269,2016/7/31,2016,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Kapoeta East,,Lanya,4.8783,33.7172,1,17,7,31
2292,2292,1445271,2016/7/31,2016,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Wonduruba,4.5182,31.0327,1,0,7,31
2293,2293,1445272,2016/7/31,2016,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Magwi,Pageri,Pageri,3.8473,31.9546,1,0,7,31
2294,2294,1445273,2016/7/31,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Luakpiny/Nasir,,Nasir,8.6,33.0667,1,0,7,31
2295,2295,1445274,2016/7/31,2016,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Torit,Imotong,Katiri,4.04,32.8,1,17,7,31
2296,2296,1445275,2016/7/31,2016,2,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Lainya,Lainya,Lainya,4.35,31.08,2,0,7,31
2297,2297,1445276,2016/7/31,2016,2,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Equatoria,Mundri East,Kediba,Jambo,5.0631,30.7336,2,0,7,31
2298,2298,1445325,2016/7/30,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,1,7,7,30
2299,2299,1445326,2016/7/30,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Torit,Imotong,Katiri,4.04,32.8,1,17,7,30
2300,2300,1445327,2016/7/30,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Kapoeta East,,Lanya,4.8783,33.7172,1,17,7,30
2301,2301,1445370,2016/7/29,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Kapoeta East,,Lanya,4.8783,33.7172,1,16,7,29
2302,2302,1445371,2016/7/29,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Torit,Imotong,Katiri,4.04,32.8,1,16,7,29
2303,2303,1445372,2016/7/29,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,2,34,7,29
2304,2304,1445425,2016/7/28,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,2,33,7,28
2305,2305,1445426,2016/7/28,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Lainya,Otogo,Luri,4.2,30.91,1,0,7,28
2306,2306,1445478,2016/7/27,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,27
2307,2307,1445482,2016/7/27,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,0,7,27
2308,2308,1445479,2016/7/27,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,2,33,7,27
2309,2309,1445480,2016/7/27,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,1,0,7,27
2310,2310,1445481,2016/7/27,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,0,7,27
2311,2311,1445542,2016/7/26,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,0,7,26
2312,2312,1445543,2016/7/26,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,1,0,7,26
2313,2313,1445544,2016/7/26,2016,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Yei,Yei,Lasu,3.9467,30.4648,2,0,7,26
2314,2314,1445546,2016/7/26,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Eastern Equatoria,Torit,Imotong,Imatong,4.1739,32.7531,1,0,7,26
2315,2315,1445547,2016/7/26,2016,2,Violence against civilians,Vigilante Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,26
2316,2316,1445545,2016/7/26,2016,1,Non-violent transfer of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Udici,Ngoribo_b,7.693,27.9027,1,0,7,26
2317,2317,1445715,2016/7/23,2016,1,Strategic development,Government of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,2,0,7,23
2318,2318,1445767,2016/7/22,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Unidentified Armed Group (South Sudan),Political militia,13,Western Bahr el Ghazal,Raga,Raja,Raja,8.4624,25.681,2,0,7,22
2319,2319,1445768,2016/7/22,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Northern Bahr el Ghazal,Aweil East,Baac,Malualkon,9.0213,27.628,2,0,7,22
2320,2320,1445769,2016/7/22,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Northern Bahr el Ghazal,Aweil North,Malual Central,Gok-machar,9.2167,26.8535,2,0,7,22
2321,2321,1445833,2016/7/21,2016,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Warrap,Gogrial West,Kuajok,Kuajok,8.285,27.9762,1,0,7,21
2322,2322,1445834,2016/7/21,2016,1,Violence against civilians,Rioters (South Sudan),Rioters,Civilians (International),Civilians,57,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,1,0,7,21
2323,2323,1445835,2016/7/21,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (Ethiopia),Civilians,17,Central Equatoria,Lainya,Lainya,Lainya,4.35,31.08,2,1,7,21
2324,2324,1445898,2016/7/20,2016,1,Riots/Protests,Rioters (South Sudan),Rioters,,0,50,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,20
2325,2325,1587767,2016/7/20,2016,2,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Gudele,4.8677,31.5467,1,1,7,20
2326,2326,1445893,2016/7/20,2016,2,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Rejaf,4.75,31.58,2,0,7,20
2327,2327,1445894,2016/7/20,2016,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Rejaf,4.75,31.58,2,50,7,20
2328,2328,1594103,2016/7/20,2016,2,Strategic development,Government of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Raga,Raja,Raja,8.4624,25.681,1,0,7,20
2329,2329,1445895,2016/7/20,2016,2,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Kenyi,4.88,31.41,2,0,7,20
2330,2330,1445896,2016/7/20,2016,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Kenyi,4.88,31.41,2,50,7,20
2331,2331,1445919,2016/7/20,2016,2,Strategic development,Arrow Boys Militia,Political militia,Government of South Sudan (2011-),Government or mutinous force,13,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,20
2332,2332,1445899,2016/7/20,2016,2,Strategic development,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Northern Bahr el Ghazal,Aweil North,Malual Central,Gok-machar,9.2167,26.8535,2,0,7,20
2333,2333,1445962,2016/7/19,2016,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Western Equatoria,Mundri West,Mundri,Amadi,5.5147,30.3438,1,1,7,19
2334,2334,1445963,2016/7/19,2016,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Military Forces of South Sudan (2011-),Government or mutinous force,13,Central Equatoria,Morobo,Morobo,Morobo,3.69,30.78,2,1,7,19
2335,2335,1445964,2016/7/19,2016,1,Violence against civilians,Rioters (South Sudan),Rioters,Civilians (South Sudan),Civilians,57,Jonglei,Bor South,Makuac,Bor,6.2144,31.562,1,0,7,19
2336,2336,1445965,2016/7/19,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,0,7,19
2337,2337,1446025,2016/7/18,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,1,7,18
2338,2338,1446024,2016/7/18,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,0,7,18
2339,2339,1446068,2016/7/17,2016,1,Violence against civilians,Military Forces of South Sudan (2011-) Military Intelligence Service,Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,1,7,17
2340,2340,1446066,2016/7/17,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,2,7,17
2341,2341,1446067,2016/7/17,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Equatoria,Maridi,Maridi,Maridi,4.9238,29.4626,1,0,7,17
2342,2342,1446069,2016/7/17,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,0,7,17
2343,2343,1446107,2016/7/16,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,0,7,16
2344,2344,1446148,2016/7/15,2016,3,Battle-No change of territory,Dinka Ethnic Militia (South Sudan),Ethnic militia,Dinka Ethnic Militia (South Sudan),Ethnic militia,44,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,14,7,15
2345,2345,1446149,2016/7/15,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Leer,Thonyor,Pilling,8.26,30.2,1,3,7,15
2346,2346,1446150,2016/7/15,2016,3,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (Uganda),Civilians,37,Eastern Equatoria,Magwi,Pageri,Lobone,3.8099,32.7556,1,0,7,15
2347,2347,1446227,2016/7/14,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Leer,Thonyor,Pilling,8.26,30.2,1,3,7,14
2348,2348,1446242,2016/7/14,2016,1,Strategic development,Military Forces of Uganda (1986-),Outside/external force (e.g. UN),,0,80,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,2,0,7,14
2349,2349,1446228,2016/7/14,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,0,7,14
2350,2350,1446286,2016/7/13,2016,2,Riots/Protests,Rioters (South Sudan),Rioters,Police Forces of South Sudan (2011-),Government or mutinous force,15,Northern Bahr el Ghazal,Aweil West,Mariam,Aweil,8.7863,27.4015,1,0,7,13
2351,2351,1446282,2016/7/13,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,4,7,13
2352,2352,1446283,2016/7/13,2016,2,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Eastern Equatoria,Magwi,Pageri,Nimule,3.6019,32.0831,1,0,7,13
2353,2353,1446284,2016/7/13,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Leer,Thonyor,Pilling,8.26,30.2,1,3,7,13
2354,2354,1446285,2016/7/13,2016,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Military Forces of South Sudan (2011-),Government or mutinous force,13,Central Equatoria,Yei,Yei,Mitika,4.02,30.62,1,17,7,13
2355,2355,1446349,2016/7/12,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Wau West,Rabeh,7.4,27.61,1,0,7,12
2356,2356,1446352,2016/7/12,2016,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Military Forces of Uganda (1986-),Outside/external force (e.g. UN),38,Eastern Equatoria,Magwi,Pageri,Pageri,3.8473,31.9546,1,0,7,12
2357,2357,1446355,2016/7/12,2016,1,Violence against civilians,Durbaar Clan Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Western Equatoria,Maridi,Mambe,Faraksika,5.02,29.71,2,3,7,12
2358,2358,1446350,2016/7/12,2016,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Bazia,Bazia,7.13,27.89,1,0,7,12
2359,2359,1446351,2016/7/12,2016,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,1,7,12
2360,2360,1446353,2016/7/12,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Unidentified Armed Group (South Sudan),Political militia,13,Central Equatoria,Yei,Yei,Lasu,3.9467,30.4648,1,0,7,12
2361,2361,1446389,2016/7/12,2016,1,Strategic development,UNMISS: United Nations Mission in the Republic of South Sudan (2011-),Outside/external force (e.g. UN),Civilians (South Sudan),Civilians,78,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,12
2362,2362,1446354,2016/7/12,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,10,7,12
2363,2363,1446356,2016/7/12,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Wau West,Faraj Allah,7.5346,27.7722,1,0,7,12
2364,2364,1446357,2016/7/12,2016,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Udici,Beringi,7.79,27.63,1,0,7,12
2365,2365,1446358,2016/7/12,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Western Bahr el Ghazal,Wau,Udici,Angisa,7.6,27.7,1,0,7,12
2366,2366,1446435,2016/7/11,2016,1,Battle-No change of territory,Police Forces of South Sudan (2011-),Government or mutinous force,Unidentified Armed Group (South Sudan),Political militia,13,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,1,0,7,11
2367,2367,1446436,2016/7/11,2016,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Tomping,4.8703,31.5834,1,0,7,11
2368,2368,1446437,2016/7/11,2016,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (Uganda),Civilians,37,Eastern Equatoria,Magwi,Pageri,Nimule,3.6019,32.0831,2,5,7,11
2369,2369,1446441,2016/7/11,2016,1,Violence against civilians,Military Forces of South Sudan (2011-) Presidential Security Unit,Government or mutinous force,Civilians (International),Civilians,17,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,1,7,11
2370,2370,1446438,2016/7/11,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Munuki,4.8568,31.5795,1,4,7,11
2371,2371,1446439,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Magwi,Magwi,Magwi,4.1436,32.29,1,0,7,11
2372,2372,1446440,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Lainya,Lainya,Lainya,4.35,31.08,1,0,7,11
2373,2373,1446442,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Unidentified Armed Group (South Sudan),Political militia,13,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,3,7,11
2374,2374,1446443,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,8,7,11
2375,2375,1446444,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Ikotos,Ikotos,Ikotos,4.0765,33.1185,2,7,7,11
2376,2376,1446445,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,10,7,11
2377,2377,1446446,2016/7/11,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,0,7,11
2378,2378,1446500,2016/7/10,2016,1,Remote violence,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Juba,Juba,Tomping,4.8703,31.5834,1,1,7,10
2379,2379,1446503,2016/7/10,2016,1,Remote violence,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,10
2380,2380,1446504,2016/7/10,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,1,7,10
2381,2381,1587770,2016/7/10,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Gudele,4.8677,31.5467,1,0,7,10
2382,2382,1446498,2016/7/10,2016,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Tomping,4.8703,31.5834,1,0,7,10
2383,2383,1446499,2016/7/10,2016,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,36,7,10
2384,2384,1446501,2016/7/10,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Military Forces of South Sudan (2011-),Government or mutinous force,11,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,0,7,10
2385,2385,1446502,2016/7/10,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Military Forces of South Sudan (2011-),Government or mutinous force,11,Central Equatoria,Juba,Juba,Tomping,4.8703,31.5834,1,1,7,10
2386,2386,1446522,2016/7/10,2016,1,Strategic development,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,10
2387,2387,1446505,2016/7/10,2016,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,Police Forces of South Sudan (2011-),Government or mutinous force,11,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,10
2388,2388,1446506,2016/7/10,2016,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,UNMISS: United Nations Mission in the Republic of South Sudan (2011-),Outside/external force (e.g. UN),18,Central Equatoria,Juba,Juba,Hai Jebel,4.8287,31.5718,1,2,7,10
2389,2389,1446564,2016/7/9,2016,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Unidentified Armed Group (South Sudan),Political militia,33,Eastern Equatoria,Magwi,Magwi,Magwi,4.1436,32.29,1,0,7,9
